tweet,label
tema photo ini adalah putri popok sedang tidur siang hahahaha halo semua nya akhirnya photo kimora baru bisa posting setelah bulan kimora lahir mohon doanya iya terima kasih,happy
buka rekening baru di mandiri ribet harus ada no telepon rumah orang kantor terus kalau pekerja di pasar tidak bisa tabung di mandiri dong,anger
indonesia baik baik saja kok brisik amat iya di kampung orang yang kalian jual susah miskin dan sejenisnya nyatanya biasa saja masih pada merokok tidak berubah tagarmu makan sendiri iya hahahaaha,anger
bahkan kamu harusnya tanya ke ig nya langsung yang menghapus yang punya akun atau dari kebijakan ignya pastikan jangan selalu salahkan rezim kalau ternyata bukan akibat rezim itu nanti masuknya fitnah dan,anger
istri nya saya cantik sekali ya tuhan pesek sedikit ya hidungnya kamu sayang,love
oh iya saudara laki laki sih mumun blok saya tuh padahal saya tidak pernah ada hominem apalagi persekusi dia bila mau jadi ateis banci monolog lebih baik dia ke china vietnam saja di sana negara paling ateis di dunia yang paling kejam mbungkam agama,anger
pak sudah di pastikan akan terpilih kembali di pilpres pesaing nya saat ini hanya proses demokrasi saja agar dapat berjalan dengan baik percaya diri bures,happy
tante kiref tante aktif juga saya sering lihat tante muncul di grup sering kasih kita makan perhatian dong sudah pasti semangat terus iya tante sehat terus saya sayang tante,love
beberapa hari yang lalu foto saya di posting salah satu akun instagram milik bisnis transportasi kapal laut tanpa izin dan tidak mencantumkan sih pemilik karya,anger
iy  bik di sini joke receh pun tidak masalah malahan bikin stres hilang coba di instagram aduh maha benar netijen dengan segala komentarnya,happy
berlebihan tidak ada urusan dengan agama ini tapi murni keinginan orang mongol untuk menyatukan dunia dibawah kan agung,anger
kalau mudik balik ke surabaya logistik bahan pangan lengkap apalagi habis panen bakal tidak beli beras sampai beberapa bulan alhamdulillah nikmatnya pulang kampung,happy
ramadhan kareem alhamdulilah berhasil menyelesaikan jeruji perkuliahan jelas ini semua tidak mungkin terjadi tanpa dukungan orang tua wkwk kado ultah ke yang boleh l a,happy
seru sangat jadi manusia banyak berhubungan sama manusia yang lain seru sih ser  tapi kadang ngebingungin juga atau jadi gaenak atau bahkan atau atau iya tapi mau bagaimana kelebihan ngontrol tidak baik lepas tangan tidak benar sembunyi apalagi yaudahh dijalanin one step at a time saja,fear
makanya dari itu saya bilang kurang cerdas walaupun mau percaya seperti apapun jika sesuatu hal yang tidak masuk akal kita tidak bisa percaya,anger
min kalau tidak ada perawatan transjakarta ini bisa seperti metro mini saya tiap hari naik basway ini mobil nya bermasalah,anger
belaian seorang anak perempuan kepada ayahnya ketika jatuh sakit ternyata dapat membuat sih ayah tertidur pulas sunbathuk cepat sembuh bapak,love
akan ku nantikan di sebuah malam saat saat kamu melelapkan tidurmu di sebelahku akan ku bacakan sebuah puisi cinta sampai kamu terlelap bersama cintaku,love
kan benar mas di fisip tidak ada pembekalan bagaimana skripsi itu atau minimal dapat motivasi rohani sebelum menghadapi skripsi wkwk,sadness
setelah seharian tanpa kabar sih bapak tahu malam malam telepon hanya buat mengecek sudah tidur apa belum bicara ketawa sejam terus pamit tidur padahal tadi nomornya sudah saya block terus saya unblock gara tidak tega,happy
bagi anda anda yang dianugerahi gigi rapi dari lahir bersyukah karena pakai behel ternyata lebih sakit daripada sakit hati menurutguesih,sadness
kampre  slain otak kriting otak jungkir balik yang selalu teriak tidak konsisten dengan perjuangan dari tahun capres dan cawapresny prabocor gatot dan prabocor tgb sekarang mana nol besar teriak lagi ganti plesinden hedeh kample  bego napsu saja kamu,anger
pola tidur saya berantakan yawl a sejak hari minggu yang lalu sampai tadii baru bisa benar benar merem kalau habis sahur sudah itu saja set harus bangun buat kerja,sadness
hari ini story iolls full muka alepan itu saja yang mampu buat pon tertawa bahagia birthday bff yang paling saya sayang,happy
pikirkan bagaimana kondisi kita di akhirat nanti perbanyak bekal untuk akhirat atau kita lebih suka amalan kita dibalas di dunia apakah kenikmatan dunia sudah menjadi tujuan utama,fear
ekspektasi emak jangan capek capek jadi sakit kan iya sudah istirahat sana realita emak sokorr salah mu kakean dolan domongi kon nek omah saja angel eram recehkantwitter,sadness
thats why saya sangat emosi baca komen yang menghujat dia sesama cewek bukannya saling menguatkan bahkan menjatuhkan,anger
iya apa salahnya sih mbak dishare ulang postan mu iku di grup sudah tenggelem jauh kirim poto ini poto itu tahu sendiri kan gregetan saya itu mbak karo koe,anger
apa hukumnya bermain musik stad jelas har om hukumnya berdosa kita memainkannya begitulah kira kira percakapan yang terjadi antara penanya dan seorang ustad disebuah acara tv yang intronya pakai musik,anger
tidak pernah se jatuh cinta mirip begini sama orang berawal dari tokoh cerita di wattpad dengan penggambaran seseorang yang plek ketiplek sama dan itu makin buat saya jatuh cinta,love
kak lagi belajar buat ujian apa sudah istirahat tidak niat muncul bilang terima kasih sketsa hari ini lucu begitu atau apalah jangan pelit muncul kak tertawa kalau lagi belajar semangat iya siapin cemilan jangan begadang adik,happy
ketemu teman yang se manhaj dalam sastra dan bacaan itu rasanya kayak temu harta karun membicarakan karakter plot dari rupa pengarang ngalor ngidul tanpa henti tapi suka,happy
teman pernah beli hp online dari batam setelah di trf terus dihubungi pihak bea cukai bahwa hpnya tidak bisa keluar karena dibilang bm katanya kalau tidak bayar sampai jam sore bakal dipolisikan eh benar di trf sama teman ternyata sama modus penipuan karena barangnya tidak sampai,anger
kalian pernah tidak sih merasakan bagaimana rasanya deg degan menerima sms pemberitahuan kuota tinggal mbak sementara kalian lagi asik asiknya tlponan dan harus keluar cari kuota lagi supaya bisa lanjut mengobrol,fear
oh iya pada saat itu hanya mahasiswa reguler yang mendapatkan kelas bersama beliau dan saya bersyukur menjadi mahasiswa reguler dan dipertemukan dengan beliau ini first impression kami terhadap kak abel jujur saja kami ngeri maksudnya kami masih semester ii masih bau cikur,fear
romantis menurutku dan selalu dilakuin setiap jalan kalau lagi jalan kaki dia tidak membiarkan saya di sisi luar supaya menghindari keserempet selalu dijagain begitu,love
percaya kata lelaki itu terutama ketika saya ingin mati karena disiksa zaman tapi karena kematian tidak kunjung tiba saya melupakannya tuhan menjauh dan saya pun menjauhinya saya tidak tahu apa iya masih penting sejak kulupa,sadness
weh lagu apa nih kenapa broken sangat dia macam mempersoalkan cinta instead of perempuan yang break his heart he don t blame himself too tapi dia salahkan cinta yang tidak bersalah macam cinta itu orang ketiga antara dia dengan perempuan itu,sadness
baiklah sembari menikmati hidangan yang sudah diberikan selanjutnya ada performance dari oppa ganteng ini ayo beri tepuk tangannya yang meriah,happy
jangan takut negatif thinking tidak dikenal juga sebagai pernah kasih positif jadi tetap optimis saja kalau pun besok terjadi something yang kamu tidak harapin tetap ingat tuhan saja i cinta iya,love
niat ingin tidur di awal karena besok pagi antar ibu negara belanja bahan kue terus lagi dan lagi mesti ke capil ektp saya belun selesai sudah mau tahun maleen,anger
dan gitarku yang dipinjam teman belum dikembalikan katanya aku balikinnya pas kamu pulang tapi kita harus bukber ini orang mau balikin barang saya tapi bahkan mengajak bukber sekalian,happy
kalau masalah masuk akpolnya sih saya tidak tahu iya soalnya papaku tidak pernah cerita tapi pacar kakak sepupu saya sudah tahun coba masuk baru tahun ini keterima walaupun papanya polisi tetap susah masuknya,sadness
begitu amat mukanya ahahaha kemarin kalau taehyung kan cuma oh kita menang lagi ini jimin anjing hahahaha menyebalkan sangat mukanya,happy
kartosoewiryo itu beragama dan mau bunuh soekarno yang bunuh sayyidina ali ketika solat subuh itu seorang hafidz quran ibnu muljam sampai disini sudah jelas belum saudara laki laki,anger
astaghfirullah sepanjang jalur manggarai jatinegara ternyata masih saja ada petjun berkeliaran di bulan puasa sing sabar say sing tahan subhanallah deh saya saja setop dulu capai di gembyor terus mengeluh,sadness
bibi esta oh my gud kesayangan saya banget bibi baik sangat sayang bibi wkwkwkwk bibi asik banget perhatian banget aah sayang sekali hiks sama bibi tiada kata yang mampu mengungkapkan rasa sayangku pada mu bi,love
bahahahahajahahh  penyakit eman  sudah wkwkw tahan saja sampai agustus lisa datang kekokas niatnya lihat lisa ngeri ujungnya kemana mana,fear
banyak tl yang membahas kuota away kemarin dan tiba saya ke ingget waktu away ini sebenarnya enggak ada kuota buat solo tapi nekat saja berangkat dan sesampai disini banyak juga yang berangkat mungkin lebih asik tanpa kuota dari pada di kasih kuota cuma sedikit moga cepat ricuh,happy
habis fotocopy jilid yang menggelontorkan dana sebanyak lebih dari setengah juta sih owner dengan baik hati menawarkan tumpangan untuk diantarkan ke rumah w ah alhamdulillah,happy
jalan jatibaru bagian dari wilayah tn abang pengaturan wilayah tgg jawab dan wwnang gub tng abng soal rumit sejak gub trdahulu sekarang sedng dibenahi agr bermnfaat semua pihak mohon yang punya otak berpikirlah dengan wajar kecuali otaknya butek iya kamu,anger
kok banyak ya di kabupaten saya anak muda yang mendaftar caleg apa mereka bisa mewakili aspirasi rakyat padahal tempat nongkrongnya di cafe restoran mewah bukan warung di tengah kampung,anger
weh kamu memang saya penjahat apa harus di hati ini eh hana saya meminta nomer kamu boleh kagak,anger
kalau ada perbedaan pendapat rasanya soal wajar tapi kalau sudah menyudutkan dan menyalahkan itu yang tidak benar sekecil apapun pelecehan tetaplah pelecehan dan harua ada hukuman efek pelecehan bisa jangka panjang iveme,anger
puncak spiritual seseorang adalah ketika orang tersebut diberi perasaan malu dihadapan allah swt orang yang beruntung adalah orang yang tahu ukurannya sendiri balikpapan,happy
semua orang pasti bergosip dan pernah bergibah bedanya dia lakukan untuk sekedar lelah menyampah ditempat terpercaya atau sengaja menyampah di medsos demi niat menghancurkan,anger
terlalu berlebihan bila masjid dianggap tempat munculnya radikalisme pola pikir kita telah terbawa oleh yang buat sekenario seakan oknum umat islam saja lah yang radikal sadari perang pemikiran kaum sekuler betul kita aa gym dibawah terorisme mustahil lahir dari agama,anger
lelaki harus bisa jaga nafsunya jaga pandangannya burung kalian yang tidak bisa diatur menyalahkan pakaian perempuan pakai makanya lagi,anger
pernah dikirimin kue sama teman pakai jne seminggu tidak sampai terus diganti sama pihak jne nya dikirim lagi seminggu lagi sampai tapi basi kuenya sampai nyusut setelahnya kapok tidak mau lagi pakai jne,anger
itu pesan masuknya sudah sexual harrasement sih dan itu sesuatu yang tidak bisa dibilang biasa saja di budaya yang paham patriarki nya tinggi memang hal itu kelihatan tidak penting tapi coba yang diperlakukan begitu saudari kalian teman atau pacar tetap semangat gita via,sadness
ingat saat kalian bergabung dengan twitter saya ingat dari sampai entahlah sampai sekarang dari yang pertama ramai sekali twitter sampai hampa begitu tl sepe sangat hufth kayak hati saya begitu e aa hahahaha harijaditwittersaya,sadness
bersandarlah di pundaku sampai kamu merasakan kenyamanan karena sudah keharusan bagiku untuk memberikanmu rasa nyaman,love
sudah buru pulang biar bisa menonton the clash of titan eehh serena memutuskan retired karena cedera otot lengan iya bagaimana lagi kesehatan adalah yang utama kan setelah ini sudah jelas i sama rooting for maria sharapova rolandgarros,sadness
cerita dengan a lain cerita dengan b lain cerita dengan sih lain saya harap hubungan suami isteri itu halal lah lagi huhu jangan di bawa main tahu cerai nih bahaya,fear
saya dok enggan menikah karena lebih mengutamakan karir dan pendidikan terlalu takut dengan namanya rumah tangga takut broken lagi,fear
wkwkwk laah saya yang masih menata hati dan menata diri setelah menjombs sudah nyaman jombs bahkan dikenalin sama masnya ku merasa belum pantas takut pelarian lagi entah pelarianku yang masih belum moveon dari mantan cowok idamanku entah pelaria,sadness
akhirnya kita langsung pada bingung saling tatap tatapan muka begitu merinding dan pastinya takut bang    akhirnya tidak pikir panjang lar  ii sudah kita semua,fear
oh mengira benar abisnya melototin layar handphone berharap dibales suka bikin mata merah merah menahan air mata haz k,sadness
iya allah tugasku telah selesai dengan baik putri kecilku yang lucu dan kucintai telah menjadi wanita cantik bahagiakanlah ia bersama suaminya,love
semuanya seperti hancur seketika hanya dengan sebuah foto dan pada akhirnya saya yang tidak bisa memahami arti foto tersebut,sadness
hubungan asrama justin dan selena membuktikan bahwa pacaran yang putus menyambung itu tidak sehat takut terbawa sampai setelah nikah makanya jb menikahi cewek lain huhu,fear
mbu hh iya yang terdekat kena kdrt dibilang urusan keluarga tidak mau bantu perempuan speak up karena sexual harrasment dikatai pusink saya,anger
wah keren iya ada dimana yang mirip begitu di pakai baju koko sarung lebih keren di liaitukalia pakaianya diganti jadi,happy
saya suka caramu menyukaiku,love
walau kamu menghapus menghempas diriku mengganti cintaku semua tidak mampu hilangkan cinta yang telah kamu beri walau kamu berubah saya kan bertahan di sepanjang waktuku biarkan saya mencintaimu dengan caraku,love
kalian semua boleh berasumsi tapi tolong bijaksana jangan bicara sana sini cari pembuktian tapi berujung fitnah terima kasih for you teman teman yang sudah mengerti sekali dan tidak bicara yang tidak enggak,anger
memang bodoh kamu ini kafir saya bilang masyumi vs pki zaman soekarno soekarno yang membubarkan masyumi zaman soeharto masyumi di izinkan kembali he anjiang kurok ang lai bisa baco ang jiang,anger
ramai itukah dirimu kurasa memang iya namun ramaimu tidak menimbulkan kebisingan melainkan terciptanya sebuah kenyamanan bagimu dan bagi orang di sekitarmu,love
dan untukmu wanita yang selalu aju cinta dan saya rindukan selamat bertambah usia sayang selamat bertambah keberkahan dan kebahagian hidup saya sdr saya bukan siapa lagi dalam hidupmu saya sdr saya hanya manusia asing sekarang tapi percayalah saya akan berusaha menjaga dirimu dalam hatiku,love
